gene_name	difference	logpval	significant
NOP10	0.5464633333333333	NA	NA
NOP14	-1.1618026666666665	NA	NA
NOP16	-0.31487926666666666	NA	NA
NOP2	-0.31560466666666664	NA	NA
NOP56	-1.0896866666666667	NA	NA
NOP58	-0.45966636666666666	NA	NA
NOP9	-0.49806136666666667	NA	NA
NOSIP	-0.19205603333333335	NA	NA
NOTCH1	1.395534	NA	NA
NOTCH2	-0.7102859666666667	NA	NA
NOTCH2NL	-0.036878673333333334	NA	NA
NOTCH3	-0.6999671	NA	NA
NOXA1	-1.0335370333333334	NA	NA
NPAS2	-0.6655883	NA	NA
NPC1	0.0706586	NA	NA
NPC2	0.8464263333333333	NA	NA
NPDC1	-0.2737746333333333	NA	NA
NPEPL1	-0.09189161333333333	NA	NA
NPEPPS	-0.3160910666666667	NA	NA
NPHP4	-0.7742740333333333	NA	NA
NPIPA1	-0.9959446333333334	NA	NA
NPIPA2	-1.2002266333333333	NA	NA
NPIPA5	-1.246437	NA	NA
NPIPA7	-1.246437	NA	NA
NPIPA8	-1.1279945	NA	NA
NPIPB3	-0.6146396333333334	NA	NA
NPIPB5	-0.6278636666666667	NA	NA
NPLOC4	-1.0295201	NA	NA
NPM1	0.6832367666666667	NA	NA
NPM3	0.24142803333333332	NA	NA
NPNT	0.046953999999999996	NA	NA
NPRL2	-1.0845367000000001	NA	NA
NPRL3	-0.5476903666666667	NA	NA
NPTN	-0.30728864	NA	NA
NPTXR	0.003853677333333333	NA	NA
NQO1	1.0248289000000002	NA	NA
NQO2	-0.20832476666666666	NA	NA
NR1D1	2.097435	NA	NA
NR1H2	-0.4988226666666667	NA	NA
NR1H3	-1.3269303333333333	NA	NA
NR2C1	0.9699876333333333	NA	NA
NR2C2	-0.47246003333333336	NA	NA
NR2C2AP	0.31726373333333335	NA	NA
NR2F2	1.3202252666666667	NA	NA
NR2F6	0.2719702666666667	NA	NA
NR4A1	2.675041666666667	NA	NA
NRARP	0.7652732333333333	NA	NA
NRAS	1.4274454	NA	NA
NRBF2	1.8844473333333331	NA	NA
NRBP1	0.2629478666666667	NA	NA
NRBP2	0.24596736	NA	NA
NRCAM	0.0602920055389404	0.061664550145704	NA
NRD1	0.4545126666666667	NA	NA
NRDE2	-0.038741910000000004	NA	NA
NRF1	0.26246572333333335	NA	NA
NRGN	-0.3001814	NA	NA
NRM	-0.3097983	NA	NA
NRP1	0.8698709666666666	NA	NA
NRSN2	-1.70961	NA	NA
NRTN	0.21163236666666668	NA	NA
NSA2	1.2970523333333333	NA	NA
NSD1	-0.11878696766666667	NA	NA
NSDHL	0.045753160333333334	NA	NA
NSF	0.0967973	NA	NA
NSFL1C	-0.3866386333333333	NA	NA
NSMAF	-0.23016732333333334	NA	NA
NSMCE1	-0.6445506333333333	NA	NA
NSMCE2	1.4118970333333334	NA	NA
NSMCE4A	-0.4207110333333333	NA	NA
NSMF	0.18813846666666667	NA	NA
NSRP1	0.5156155666666666	NA	NA
NSUN2	-1.8403316666666667	NA	NA
NSUN3	-0.14028877333333337	NA	NA
NSUN4	0.644518	NA	NA
NSUN5	0.155207792917887	1.40070802283926	NA
NSUN5P1	0.21186526333333333	NA	NA
NSUN5P2	0.32561	NA	NA
NT5C	0.011850023333333334	NA	NA
NT5C2	-0.3908510333333333	NA	NA
NT5C3A	0.42288067333333335	NA	NA
NT5C3B	0.18496933666666668	NA	NA
NT5DC1	0.09907463333333333	NA	NA
NT5DC2	-1.94855618476868	2.86839687827458	+
NT5M	-1.0881075	NA	NA
NTAN1	0.5771263666666666	NA	NA
NTHL1	0.43825959999999997	NA	NA
NTMT1	0.5994515333333333	NA	NA
NTN1	0.4484163	NA	NA
NTN4	-0.08335196666666664	NA	NA
NTPCR	0.6430527333333333	NA	NA
NUB1	-0.014057289999999991	NA	NA
NUBP1	-0.5158013333333333	NA	NA
NUBP2	0.23513998666666666	NA	NA
NUBPL	0.1283194	NA	NA
NUCB1	-0.5572904	NA	NA
NUCB2	1.1779020666666666	NA	NA
NUCKS1	0.9800846333333333	NA	NA
NUDC	-0.44950246666666666	NA	NA
NUDCD1	1.4842473333333333	NA	NA
NUDCD2	1.4017137333333334	NA	NA
NUDCD3	-0.3633766	NA	NA
NUDT1	0.07999054333333334	NA	NA
NUDT12	0.5814400666666667	NA	NA
NUDT14	0.3506708	NA	NA
NUDT15	1.1645433333333335	NA	NA
NUDT16	1.1766176666666666	NA	NA
NUDT16L1	0.30623689666666665	NA	NA
NUDT17	0.3961041	NA	NA
NUDT18	-0.08199406666666666	NA	NA
NUDT19	0.36179086666666666	NA	NA
NUDT2	0.6640948666666667	NA	NA
NUDT21	0.7852223666666667	NA	NA
NUDT22	-0.030042830000000006	NA	NA
NUDT3	0.8223457666666667	NA	NA
NUDT5	-0.4825426666666667	NA	NA
NUDT6	0.10983969333333334	NA	NA
NUDT7	-0.0291613737742106	0.169955197241178	NA
NUDT8	-0.00933425666666667	NA	NA
NUDT9	0.083608	NA	NA
NUF2	1.1966247	NA	NA
NUFIP1	0.5378394933333334	NA	NA
NUFIP2	1.5980916	NA	NA
NUMA1	0.12340813333333334	NA	NA
NUMB	0.577802	NA	NA
NUMBL	-0.6203556666666666	NA	NA
NUP107	0.50260416	NA	NA
NUP133	-0.32104529	NA	NA
NUP153	-0.21157869966666668	NA	NA
NUP155	-0.571796337763468	0.654023780590413	NA
NUP160	0.055021699999999986	NA	NA
NUP188	-0.3165649	NA	NA
NUP205	-0.41782346666666664	NA	NA
NUP210	-0.3431037	NA	NA
NUP210L	-0.21035299999999998	NA	NA
NUP214	-1.2714853333333334	NA	NA
NUP35	-1.1293103333333332	NA	NA
NUP37	0.138500866	NA	NA
NUP43	-0.00742266666666667	NA	NA
NUP50	0.47240896666666665	NA	NA
NUP50-AS1	-0.3066456666666667	NA	NA
NUP54	0.47929973333333337	NA	NA
NUP62	-0.27877140045166	1.14831523049344	NA
NUP62CL	0.4623412866666667	NA	NA
NUP85	-0.821601708730062	2.83800256913225	+
NUP88	0.14689439999999998	NA	NA
NUP93	-0.037775817	NA	NA
NUP98	-0.026128316666666675	NA	NA
NUPL1	0.358086	NA	NA
NUPL2	-0.20900683	NA	NA
NUPR1	2.4463756666666665	NA	NA
NUS1	0.67209700000000006	NA	NA
NUSAP1	1.604933	NA	NA
NUTF2	0.4394842666666667	NA	NA
NUTM2A-AS1	1.0320340333333333	NA	NA
NVL	-0.6862086333333334	NA	NA
NXF1	-0.2640577333333333	NA	NA
NXN	-0.23506406666666668	NA	NA
NXPH4	-1.0583452666666666	NA	NA
NXT1	0.7565719333333333	NA	NA
OAF	-0.30233302333333334	NA	NA
OARD1	0.06207928333333333	NA	NA
OAS1	-0.07468946666666665	NA	NA
OAS3	-0.646708	NA	NA
OAT	1.2280399333333332	NA	NA
OAZ1	0.44472246666666665	NA	NA
OAZ2	-0.4366777666666667	NA	NA
OAZ3	-0.11142676666666666	NA	NA
OBFC1	0.43806236666666665	NA	NA
OBSL1	-1.308279	NA	NA
OCEL1	-0.19526203333333333	NA	NA
OCIAD1	-1.042699	NA	NA
OCIAD2	0.39668370000000003	NA	NA
OCLN	0.721133	NA	NA
OCRL	0.5763889999999999	NA	NA
ODC1	-0.6644405999999999	NA	NA
ODF2	0.18845655	NA	NA
OGDH	-1.20600159962972	2.18544849124041	+
OGDHL	-0.4600251	NA	NA
OGFOD1	-0.2690903333333333	NA	NA
OGFOD2	-0.2801937333333333	NA	NA
OGFOD3	-0.6830623333333333	NA	NA
OGFR	0.3456149333333333	NA	NA
OGFRL1	1.5645776666666666	NA	NA
OGG1	-0.2941683	NA	NA
OGT	-0.6146027000000001	NA	NA
OIP5	-0.21937266666666666	NA	NA
OIP5-AS1	1.4038446333333332	NA	NA
OLA1	0.7543300666666667	NA	NA
OLFM1	-0.8135782	NA	NA
OLFM2	-0.40380127666666665	NA	NA
OLFML3	-2.126405666666667	NA	NA
OMA1	-0.27526873333333335	NA	NA
OOEP	-0.7761325333333333	NA	NA
OPA1	1.3550216666666668	NA	NA
OPA3	-0.8757986	NA	NA
OPN3	-0.13104194833333332	NA	NA
OPTN	1.61232467492421	2.90077490526211	+
OR7E14P	0.32658163333333334	NA	NA
ORAI1	0.12336302666666667	NA	NA
ORAI2	-0.39457536666666665	NA	NA
ORAI3	-0.3599133	NA	NA
ORAOV1	-1.0120943	NA	NA
ORC1	0.22571063	NA	NA
ORC2	0.32332903333333335	NA	NA
ORC3	0.7871589333333333	NA	NA
ORC4	0.7712693666666667	NA	NA
ORC5	-0.05001333333333332	NA	NA
ORC6	0.14879966666666666	NA	NA
ORMDL1	0.47492796666666665	NA	NA
ORMDL2	-1.146608	NA	NA
ORMDL3	0.703283	NA	NA
OS9	-0.351756413777669	1.32064499670428	NA
OSBP	0.5558443333333334	NA	NA
OSBP2	0.3855283333333333	NA	NA
OSBPL10	0.11271273333333333	NA	NA
OSBPL1A	1.1497163333333333	NA	NA
OSBPL2	-0.26064	NA	NA
OSBPL5	-0.8552350666666667	NA	NA
OSBPL6	0.2885038033333333	NA	NA
OSBPL7	0.04836426333333333	NA	NA
OSBPL9	0.4301933666666667	NA	NA
OSCP1	0.10428670000000001	NA	NA
OSER1	1.9935433333333334	NA	NA
OSER1-AS1	0.42331026	NA	NA
OSGEP	-0.16932756666666665	NA	NA
OSGEPL1	-0.4811343633333333	NA	NA
OSGIN1	0.38248803333333337	NA	NA
OSGIN2	2.3294656666666667	NA	NA
OSMR	0.2084499	NA	NA
OSR2	0.6954397333333333	NA	NA
OST4	0.23491446333333335	NA	NA
OSTC	0.9486473666666667	NA	NA
OSTCP1	0.8255783333333333	NA	NA
OSTF1	0.668952	NA	NA
OTUB1	-0.15906285766666667	NA	NA
OTUD4	0.882825043	NA	NA
OTUD5	-0.09016371333333333	NA	NA
OTUD7B	0.5278110266666667	NA	NA
OTULIN	0.33071799999999996	NA	NA
OVCA2	-0.7785369333333334	NA	NA
OVOL1	0.4174173	NA	NA
OVOL2	2.0540456666666667	NA	NA
OXA1L	-0.3227933333333333	NA	NA
OXLD1	-0.175515174865723	0.724499896332912	NA
OXNAD1	0.7740413666666667	NA	NA
OXR1	1.9007763333333334	NA	NA
OXSM	-1.5403696666666666	NA	NA
OXSR1	0.057202	NA	NA
P2RX2	0.7546416	NA	NA
P2RX4	-0.4168980333333333	NA	NA
P2RY11	-1.7364243333333333	NA	NA
P2RY2	-1.9667653333333333	NA	NA
P2RY6	-2.3607003333333334	NA	NA
P4HA1	-0.24960803333333334	NA	NA
P4HA2	-1.5069992333333333	NA	NA
P4HA2-AS1	-1.3336423333333334	NA	NA
P4HB	-0.026443766666666674	NA	NA
P4HTM	-0.6965079333333334	NA	NA
PA2G4	-0.38825003333333336	NA	NA
PA2G4P4	-0.44779843333333336	NA	NA
PAAF1	-0.141030629475911	0.968861025087434	NA
PABPC1	1.0641978666666667	NA	NA
PABPC1L	-0.19997532999999998	NA	NA
PABPC3	1.108021	NA	NA
PABPC4	-0.11483557666666666	NA	NA
PABPN1	0.158083	NA	NA
PACS1	-0.17826047666666667	NA	NA
PACS2	-0.5266239666666667	NA	NA
PACSIN1	0.9116383333333333	NA	NA
PACSIN2	0.6106036666666667	NA	NA
PACSIN3	0.5728076333333333	NA	NA
PADI2	-0.915606	NA	NA
PADI3	-1.842479	NA	NA
PAF1	0.05561957	NA	NA
PAFAH1B1	-0.47206506666666664	NA	NA
PAFAH1B2	1.134337	NA	NA
PAFAH1B3	-0.03364706666666666	NA	NA
PAFAH2	-0.7084368666666667	NA	NA
PAGR1	-0.5953796666666666	NA	NA
PAICS	0.3978896	NA	NA
PAIP1	1.4261807	NA	NA
PAIP2	0.6503043333333334	NA	NA
PAK1IP1	0.8708197066666666	NA	NA
PAK2	0.6925686	NA	NA
PAK4	0.45082263333333333	NA	NA
PALB2	0.9392347333333334	NA	NA
PALD1	-0.25727653333333333	NA	NA
PALM	-0.113367251	NA	NA
PALM3	-0.06819306666666666	NA	NA
PAM	-0.6877302333333333	NA	NA
PAM16	0.5938965333333334	NA	NA
PAN2	-0.5762882666666667	NA	NA
PAN3	0.56098003333333335	NA	NA
PANDAR	0.4421875333333333	NA	NA
PANK2	0.09589164666666666	NA	NA
PANK3	2.147958	NA	NA
PANK4	0.092369	NA	NA
PANX1	-0.35800373333333335	NA	NA
PANX2	0.8875203	NA	NA
PAPD4	1.1366496666666666	NA	NA
PAPD7	-0.13630071333333332	NA	NA
PAPOLA	1.1554034333333334	NA	NA
PAPSS1	0.4067117333333333	NA	NA
PAPSS2	-0.8777070333333333	NA	NA
PAQR4	-0.5163237333333334	NA	NA
PAQR6	-1.357107	NA	NA
PAQR7	-0.6245229333333333	NA	NA
PARD3	0.8677140333333333	NA	NA
PARD6A	0.3933163	NA	NA
PARD6B	1.8922866666666667	NA	NA
PARD6G	0.15221613333333336	NA	NA
PARG	0.010307079999999995	NA	NA
PARK7	0.3990361	NA	NA
PARL	0.15014109	NA	NA
PARN	-0.5262113333333334	NA	NA
PARP1	-0.28096773333333336	NA	NA
PARP10	-0.58372163772583	1.87081645967506	NA
PARP12	-1.2142223333333333	NA	NA
PARP14	-0.7231978	NA	NA
PARP16	-0.11876867333333334	NA	NA
PARP2	0.49974123333333337	NA	NA
PARP4	-1.1936016666666667	NA	NA
PARP6	0.6273684333333334	NA	NA
PARS2	-0.9947603333333334	NA	NA
PARVA	-0.2551777333333333	NA	NA
PARVB	-0.164299	NA	NA
PASK	-0.5851467	NA	NA
PATL1	0.6299424333333333	NA	NA
PATZ1	-1.2478286666666667	NA	NA
PAWR	2.822703666666667	NA	NA
PAX8-AS1	0.041437289999999995	NA	NA
PAX9	0.4644866166666667	NA	NA
PAXBP1	0.925428032875061	0.857380142887658	NA
PAXIP1	-0.6544287333333334	NA	NA
PAXIP1-AS1	-0.03571663333333334	NA	NA
PBDC1	-0.4913634333333333	NA	NA
PBK	1.6808353666666669	NA	NA
PBX1	-0.04400726666666666	NA	NA
PBX2	0.6127661	NA	NA
PBXIP1	0.6543604000000001	NA	NA
PC	-0.42460186666666666	NA	NA
PCAT6	0.6344253333333334	NA	NA
PCBD1	0.12456495	NA	NA
PCBD2	0.3846096666666667	NA	NA
PCBP1	0.7637016	NA	NA
PCBP2	0.410361925760905	1.61125829761199	NA
PCBP2-OT1	0.7060815	NA	NA
PCBP4	0.718333	NA	NA
PCCA	-0.06975802	NA	NA
PCCB	0.23014341	NA	NA
PCDH1	0.8928667	NA	NA
PCDHGB5	-0.8269414666666667	NA	NA
PCDHGC3	-0.8840106	NA	NA
PCED1A	-0.6738719	NA	NA
PCED1B	-0.7349573666666667	NA	NA
PCF11	-0.06473643333333336	NA	NA
PCGF1	1.3928126666666667	NA	NA
PCGF2	1.0205297333333334	NA	NA
PCGF3	-0.5280054000000001	NA	NA
PCGF5	0.8377789	NA	NA
PCID2	-0.5018042666666667	NA	NA
PCIF1	0.3584602666666667	NA	NA
PCK2	0.20506383333333333	NA	NA
PCM1	1.0655294	NA	NA
PCMT1	0.05055076666666667	NA	NA
PCMTD2	-0.6593965	NA	NA
PCNA	-0.15772104666666667	NA	NA
PCNA-AS1	-0.111690659	NA	NA
PCNP	1.6754617	NA	NA
PCNT	-1.6656976666666665	NA	NA
PCNX	0.018801033333333328	NA	NA
PCNXL3	-0.7717698666666667	NA	NA
PCNXL4	-0.3991166333333333	NA	NA
PCOLCE	0.6116213	NA	NA
PCOLCE2	-1.0586803	NA	NA
PCSK1N	0.16839573333333333	NA	NA
PCSK6	-0.803755	NA	NA
PCSK7	-0.9558550333333333	NA	NA
PCTP	-0.6994909666666667	NA	NA
PCYOX1	0.22302999999999998	NA	NA
PCYOX1L	-0.7136239333333333	NA	NA
PCYT1A	-0.47962873333333333	NA	NA
PCYT2	-0.41212526666666666	NA	NA
PDAP1	0.28519836666666665	NA	NA
PDCD10	1.1122309000000001	NA	NA
PDCD11	-1.0855994	NA	NA
PDCD2	0.18800799366666665	NA	NA
PDCD2L	-0.0539726416269938	0.303192411475074	NA
PDCD4	0.02307536666666668	NA	NA
PDCD5	0.6841385	NA	NA
PDCD6	-0.163696285	NA	NA
PDCD6IP	-0.026037666666666664	NA	NA
PDCD7	0.08098903	NA	NA
PDCL	1.4468669666666667	NA	NA
PDCL3	0.6963697333333333	NA	NA
PDCL3P4	0.6834566666666666	NA	NA
PDDC1	-0.6018433666666667	NA	NA
PDE12	1.4927243000000001	NA	NA
PDE4A	-0.07088936666666668	NA	NA
PDE4DIP	0.5792458333333333	NA	NA
PDE6D	0.5362525	NA	NA
PDE8A	0.196395	NA	NA
PDE9A	-0.09268658333333334	NA	NA
PDF	-0.778198003768921	0.546275762049519	NA
PDGFA	1.7126336666666666	NA	NA
PDGFB	-0.45173636666666667	NA	NA
PDGFRL	-0.41026026666666665	NA	NA
PDHA1	0.1780677	NA	NA
PDHA2	0.12595046999999998	NA	NA
PDHB	-0.15415859333333334	NA	NA
PDHX	1.75912563006083	1.61486723842441	NA
PDIA3	-0.21335953333333332	NA	NA
PDIA3P1	-0.26890786666666666	NA	NA
PDIA4	0.3739495	NA	NA
PDIA5	-0.03316068333333333	NA	NA
PDIA6	-0.113134384155273	0.711023084461487	NA
PDK1	-1.558481	NA	NA
PDK2	0.21784337496666667	NA	NA
PDK3	-0.2822942333333333	NA	NA
PDLIM1	-0.37405123333333334	NA	NA
PDLIM2	-0.2768366533333333	NA	NA
PDLIM5	1.1911079666666666	NA	NA
PDLIM7	-0.28045336666666665	NA	NA
PDP2	1.2258513333333334	NA	NA
PDPK1	-0.13292929333333334	NA	NA
PDPR	-0.47166706666666663	NA	NA
PDRG1	1.240463	NA	NA
PDS5A	1.4209479999999999	NA	NA
PDSS1	-0.5869453	NA	NA
PDSS2	0.9793113666666666	NA	NA
PDXDC1	0.3416383666666667	NA	NA
PDXDC2P	-0.06983204766666667	NA	NA
PDXK	-0.15097883333333334	NA	NA
PDXP	0.3074142966666667	NA	NA
PDZD11	0.3004040666666667	NA	NA
PEA15	0.878420352935791	2.66163261388742	+
PEBP1	0.6120437333333334	NA	NA
PECR	0.7535639333333334	NA	NA
PEF1	0.10545889666666666	NA	NA
PELI3	-0.7590903666666666	NA	NA
PELO	-0.08534430033333333	NA	NA
PELP1	-0.452333132425944	1.48498780539301	NA
PEMT	-0.06849733	NA	NA
PEPD	0.24634783333333332	NA	NA
PER1	2.5664006666666666	NA	NA
PER2	0.4012443	NA	NA
PERP	0.6772055666666666	NA	NA
PES1	-0.7252846000000001	NA	NA
PET100	-0.18154305	NA	NA
PET112	-0.4815734	NA	NA
PET117	1.2896506666666667	NA	NA
PEX1	0.5163048666666668	NA	NA
PEX10	-0.5514576666666666	NA	NA
PEX11A	-1.0261700666666667	NA	NA
PEX11B	0.10991238333333334	NA	NA
PEX13	1.5854436666666667	NA	NA
PEX14	0.4665784	NA	NA
PEX16	-0.17909065666666668	NA	NA
PEX19	0.06679193533333333	NA	NA
PEX2	0.5528536666666666	NA	NA
PEX26	0.13197119999999998	NA	NA
PEX3	-1.290638	NA	NA
PEX5	0.22086273333333334	NA	NA
PEX7	0.16521938333333333	NA	NA
PFAS	-2.2901173333333333	NA	NA
PFDN1	0.38767526666666663	NA	NA
PFDN2	1.055993	NA	NA
PFDN4	1.9817393333333333	NA	NA
PFDN5	0.705429712931315	1.5614538648149	NA
PFDN6	0.47898023333333334	NA	NA
PFKFB2	1.135445	NA	NA
PFKFB3	-1.623688	NA	NA
PFKFB4	-2.6424216666666664	NA	NA
PFKL	-0.4746899666666667	NA	NA
PFKM	-0.242033878962199	1.02143481003702	NA
PFKP	-1.643017	NA	NA
PFN1	0.4141709333333333	NA	NA
PFN2	0.6313483	NA	NA
PGAM1	-0.5149027333333334	NA	NA
PGAM4	-0.553284	NA	NA
PGAM5	0.51462459564209	2.82558182177321	+
PGAP2	-0.5752722333333333	NA	NA
PGAP3	-0.5561916	NA	NA
PGD	-0.02499293666666667	NA	NA
PGGT1B	0.7462658833333333	NA	NA
PGK1	-1.6036786666666667	NA	NA
PGLS	-0.17834792333333332	NA	NA
PGM1	-0.8511689666666666	NA	NA
PGM2	0.7761872666666666	NA	NA
PGM3	0.7414860666666666	NA	NA
PGP	-0.165657679239909	0.337524551722533	NA
PGPEP1	0.5242481333333333	NA	NA
PGRMC1	0.607451438903809	0.895082747349285	NA
PGRMC2	0.24874759000000002	NA	NA
PGS1	0.5003119	NA	NA
PHACTR4	-0.003843933333333322	NA	NA
PHAX	1.4387973333333335	NA	NA
PHB	-0.026901243333333335	NA	NA
PHB2	0.06168191	NA	NA
PHC1	0.5337700666666667	NA	NA
PHC2	0.493025302886963	1.39391564505697	NA
PHF1	1.2125413333333332	NA	NA
PHF10	-0.5475470333333333	NA	NA
PHF11	-0.21605367666666667	NA	NA
PHF12	0.4851275333333333	NA	NA
PHF13	0.2264533	NA	NA
PHF14	0.024319133333333326	NA	NA
PHF19	0.3405857333333333	NA	NA
PHF2	0.4375193	NA	NA
PHF20	1.313818	NA	NA
PHF20L1	1.2155796333333333	NA	NA
PHF21A	1.6097466666666667	NA	NA
PHF23	-0.624143918355306	2.08187091089834	NA
PHF3	2.3391663333333335	NA	NA
PHF5A	0.7456046666666667	NA	NA
PHF6	0.9407726833333333	NA	NA
PHF8	-0.37228026666666664	NA	NA
PHGDH	-0.055191833333333336	NA	NA
PHKA1	-0.386496384938558	1.55589578916387	NA
PHKA2	-1.03918	NA	NA
PHKB	0.22967133333333334	NA	NA
PHKG2	0.25168776666666665	NA	NA
PHLDA1	1.1138733333333333	NA	NA
PHLDA2	0.8989488999999999	NA	NA
PHLDA3	1.7862716666666665	NA	NA
PHLDB1	1.0302863333333332	NA	NA
PHLDB3	0.91977866490682	1.90616338651829	NA
PHLPP1	0.10213394333333332	NA	NA
PHLPP2	0.6138304366666666	NA	NA
PHPT1	-0.18355401357015	0.4172321254937	NA
PHRF1	-0.4554902333333333	NA	NA
PHTF1	-1.2015080333333332	NA	NA
PHTF2	1.882004	NA	NA
PHYH	0.7589069666666667	NA	NA
PHYKPL	-0.5110977666666666	NA	NA
PI4K2A	1.3229683333333333	NA	NA
PI4KA	-0.2583569666666667	NA	NA
PI4KAP1	-0.20815901	NA	NA
PI4KAP2	-0.2502926	NA	NA
PI4KB	0.07131958000000001	NA	NA
PIAS1	1.224833	NA	NA
PIAS2	-0.24910782666666667	NA	NA
PIAS3	-0.11161820666666666	NA	NA
PIAS4	0.25781129999999997	NA	NA
PICALM	0.668818	NA	NA
PICK1	-0.6961640333333333	NA	NA
PIDD1	-0.4338590333333333	NA	NA
PIEZO1	-0.467578887939453	1.31404965837512	NA
PIF1	0.6438692666666667	NA	NA
PIGA	1.5105583333333334	NA	NA
PIGB	-0.02900701666666666	NA	NA
PIGC	-1.0238383333333334	NA	NA
PIGF	0.49872596666666663	NA	NA
PIGG	-0.37517533333333336	NA	NA
PIGH	-0.5189646	NA	NA
PIGL	0.23320033333333334	NA	NA
PIGO	-0.9312100000000001	NA	NA
PIGP	-0.9819527	NA	NA
PIGQ	-0.2938094	NA	NA
PIGS	-0.3921517	NA	NA
PIGT	-0.0697271	NA	NA
PIGU	-0.5841190333333334	NA	NA
PIGV	-0.5837792333333334	NA	NA
PIGX	0.5954124000000001	NA	NA
PIGY	1.2759105666666666	NA	NA
PIH1D1	-0.8342676	NA	NA
PIK3C2B	-0.5789646333333334	NA	NA
PIK3CB	0.63360366	NA	NA
PIK3R1	0.4097810333333333	NA	NA
PIK3R2	0.039440300666666664	NA	NA
PIK3R3	-0.26862693666666665	NA	NA
PIK3R4	-0.022810600000000014	NA	NA
PILRB	-0.6397160333333334	NA	NA
PIM1	2.9951113333333335	NA	NA
PIM2	0.7901837	NA	NA
PIM3	1.8554903333333332	NA	NA
PIN1	0.6968775	NA	NA
PIN1P1	0.5074156333333333	NA	NA
PIN4	0.22965163333333335	NA	NA
PIN4P1	0.2614743	NA	NA
PINK1	0.03239497	NA	NA
PINK1-AS	-0.3732721666666667	NA	NA
PINX1	-0.06508873333333333	NA	NA
PIP4K2A	-0.1110763	NA	NA
PIP4K2B	-0.5440359666666666	NA	NA
PIP4K2C	0.22439193333333335	NA	NA
PIP5K1A	1.0058629666666667	NA	NA
PIP5K1C	-0.8163109666666667	NA	NA
PIP5KL1	-1.147578	NA	NA
PIPSL	-0.12556841333333335	NA	NA
PIR	0.6755367333333333	NA	NA
PISD	-1.209417	NA	NA
PITHD1	-0.09008732333333333	NA	NA
PITPNA	-1.2394816666666666	NA	NA
PITPNA-AS1	0.5783583333333333	NA	NA
PITPNB	0.17173223333333335	NA	NA
PITPNC1	0.2418602933333333	NA	NA
PITPNM1	0.26801543333333333	NA	NA
PITRM1	0.0025830266666666685	NA	NA
PITX1	0.41048740666666667	NA	NA
PJA1	-0.7478330333333333	NA	NA
PJA2	1.8096913333333333	NA	NA
PKD1	-0.08854199666666668	NA	NA
PKD1P1	-0.6902567	NA	NA
PKIB	0.7326863	NA	NA
PKIG	0.06262605	NA	NA
PKM	-1.0903485333333334	NA	NA
PKMYT1	-0.2873587593	NA	NA
PKN1	0.7101329000000001	NA	NA
PKN3	-0.8103670000000001	NA	NA
PKNOX1	-0.24220733333333333	NA	NA
PKP1	0.4554668333333333	NA	NA
PKP2	0.3195893	NA	NA
PKP3	-0.34452663333333333	NA	NA
PKP4	-0.045936660000000004	NA	NA
PLA2G10	0.15492230666666668	NA	NA
PLA2G12A	0.8747780333333334	NA	NA
PLA2G15	-0.34196329999999997	NA	NA
PLA2G16	0.5699510666666667	NA	NA
PLA2G6	-1.399201	NA	NA
PLAA	1.0914283333333334	NA	NA
PLAGL2	-0.7251895666666667	NA	NA
PLAUR	0.10328268333333333	NA	NA
PLBD1	0.371387	NA	NA
PLBD2	-0.722217877705892	2.19519707920962	+
PLCB3	0.4788163333333333	NA	NA
PLCD1	0.3403468766666667	NA	NA
PLCD3	0.5765425333333334	NA	NA
PLCG1	-0.18372664333333333	NA	NA
PLCG2	-0.5638888	NA	NA
PLCH1	-0.6124680666666666	NA	NA
PLCXD1	0.23643956666666666	NA	NA
PLD2	0.35720403333333334	NA	NA
PLD3	-0.22765142333333332	NA	NA
PLD6	1.357761	NA	NA
PLEC	-0.9409929	NA	NA
PLEK2	-0.9004029333333333	NA	NA
PLEKHA2	-0.8076405666666666	NA	NA
PLEKHA3	0.8212749333333333	NA	NA
PLEKHA4	-0.7950527333333334	NA	NA
PLEKHA6	-0.383179	NA	NA
PLEKHA7	0.6281449333333333	NA	NA
PLEKHA8	0.7328442	NA	NA
PLEKHB1	-0.671667	NA	NA
PLEKHB2	0.5455276333333333	NA	NA
PLEKHF2	2.5208233333333334	NA	NA
PLEKHG2	-1.6294366666666666	NA	NA
PLEKHG3	1.062488	NA	NA
PLEKHG4	-1.1425376666666667	NA	NA
PLEKHG5	-0.6278736	NA	NA
PLEKHG6	0.8692826666666666	NA	NA
PLEKHH1	-0.8687642	NA	NA
PLEKHH3	0.39398453333333333	NA	NA
PLEKHJ1	0.6607298666666667	NA	NA
PLEKHM1P	-0.41412746666666667	NA	NA
PLEKHM2	0.6124007	NA	NA
PLEKHN1	-0.8053751333333333	NA	NA
PLEKHO1	-0.5872559333333333	NA	NA
PLEKHO2	0.43815156666666666	NA	NA
PLGRKT	1.1634976333333333	NA	NA
PLIN2	-0.6523554333333333	NA	NA
PLIN3	-0.418354034423828	2.15806837246137	+
PLK1	0.7148391333333334	NA	NA
PLK2	0.6950973666666667	NA	NA
PLK3	2.317623	NA	NA
PLK4	1.3528543666666666	NA	NA
PLOD1	-0.24380332666666665	NA	NA
PLOD2	-0.03335403333333333	NA	NA
PLOD3	-0.3867934333333333	NA	NA
PLP2	-0.5520239	NA	NA
PLRG1	-0.09810103833333333	NA	NA
PLS1	1.6266903333333333	NA	NA
